15.750014947408118, 36.049744974221476
17.046875071862537, 32.00023915852992
17.27970969833831, 26.873876069889484
17.837753933467937, 24.04509058129321
20.590560596792514, 5.385666125493842
20.60824453039843, 4.237797165971429
21.599464652829198, 3.0183646155756634
22.28437788887407, 2.4096141729024225
22.554673019698384, 1.9518095562229547
23.20396543239402, 2.796959007308132
23.4397205524562, 7.389998574247215
23.99755782347341, 3.8724365195075308
25.496506905702553, 12.37498217809032
27.91042133294087, 5.882196027208892
27.783828284175524, 4.580529736143745
