17.82365448219578, 43.46205059920105
17.991495210686825, 44.580559254327554
18.047945997561563, 46.57789613848201
19.70300971739913, 42.50332889480691
20.689609883265653, 43.302263648468696
20.295916445566373, 34.034620505992
21.69365577080022, 40.346205059920095
21.824820834420933, 43.22237017310252
22.029708940601942, 43.78162450066577
22.458615972747666, 46.57789613848201
22.645711425295634, 49.77363515312915
22.551122903126682, 44.820239680426084
22.550478600905983, 42.74300932090544
22.513059510396396, 42.10386151797602
22.55018123065028, 41.78428761651131
22.923083531304826, 44.0213049267643
22.456906093777363, 41.0652463382157
23.57434917215425, 43.70173102529959
23.928219776443648, 44.580559254327554
23.21958645709773, 39.946737683089204
23.032292757712625, 36.111850865512636
24.541818518237058, 42.82290279627163
25.19281156968541, 41.62450066577895
25.15477295780977, 38.98801597869506
25.284822882971586, 38.268974700399454
25.525469762401162, 34.11451398135818
27.050756146477976, 31.637816245006647
27.27450248304163, 32.99600532623168
27.053680287325747, 41.0652463382157
27.220752809322885, 39.707057256990666
