4.94742e-10	0	0	0
6.98777e-10	0	0	0
8.33876e-10	0	0	0
1.05335e-09	0	0	0
1.07918e-09	0	0	0
1.74796e-09	0	0	0
1.90213e-09	0	0	0
3.04023e-09	0	0	0
3.10863e-09	0	0	0
3.70142e-09	0	0	0
3.99189e-09	0	0	0
4.6054e-09	0	0	0
5.06386e-09	0	0	0
5.18602e-09	0	0	0
5.8331e-09	0	0	0
5.93352e-09	0	0	0
6.13146e-09	0	0	0
6.49859e-09	0	0	0
6.78801e-09	0	0	0
7.60112e-09	0	0	0
8.04374e-09	0	0	0
8.37693e-09	0	0	0
1.0371e-08	0	0	0
1.0607e-08	0	0	0
1.15303e-08	0	0	0
1.18945e-08	0	0	0
1.35196e-08	0	0	0
1.45027e-08	0	0	0
1.69645e-08	0	0	0
1.70303e-08	0	0	0
2.05036e-08	0	0	0
2.10026e-08	0	0	0
2.17306e-08	0	0	0
2.22282e-08	0	0	0
2.24419e-08	0	0	0
2.31657e-08	0	0	0
2.39346e-08	0	0	0
2.43903e-08	0	0	0
2.95808e-08	0	0	0
3.03541e-08	0	0	0
3.04439e-08	0	0	0
3.43864e-08	0	0	0
3.73227e-08	0	0	0
4.05364e-08	0	0	0
4.4223e-08	0	0	0
4.85025e-08	0	0	0
4.89589e-08	0	0	0
5.0167e-08	0	0	0
5.11225e-08	0	0	0
5.1127e-08	0	0	0
5.28905e-08	0	0	0
6.21419e-08	0	0	0
6.48386e-08	0	0	0
6.60603e-08	0	0	0
7.46753e-08	0	0	0
7.99068e-08	0	0	0
8.16731e-08	0	0	0
9.45916e-08	0	0	0
1.03039e-07	0	0	0
1.24091e-07	0	0	0
1.29978e-07	0	0	0
1.31494e-07	0	0	0
1.38451e-07	0	0	0
1.47934e-07	0	0	0
1.75456e-07	0	0	0
1.89755e-07	0	0	0
2.02526e-07	0	0	0
2.77106e-07	0	0	0
2.98082e-07	0	0	0
3.03069e-07	0	0	0
3.11213e-07	0	0	0
3.14532e-07	0	0	0
3.20291e-07	0	0	0
4.05686e-07	0	0	0
4.06328e-07	0	0	0
4.10448e-07	0	0	0
4.25105e-07	0	0	0
4.29253e-07	0	0	0
4.82738e-07	0	0	0
5.05033e-07	0	0	0
5.78682e-07	0	0	0
5.79361e-07	0	0	0
6.62273e-07	0	0	0
6.83397e-07	0	0	0
6.84921e-07	0	0	0
6.86323e-07	0	0	0
7.08953e-07	0	0	0
7.14554e-07	0	0	0
7.15296e-07	0	0	0
7.22114e-07	0	0	0
7.23085e-07	0	0	0
7.33282e-07	0	0	0
7.63562e-07	0	0	0
7.79e-07	0	0	0
8.01273e-07	0	0	0
8.64267e-07	0	0	0
8.92579e-07	0	0	0
9.01679e-07	0	0	0
9.16019e-07	0	0	0
9.28314e-07	0	0	0
9.48875e-07	0	0	0
9.70591e-07	0	0	0
9.7785e-07	0	0	0
1.00578e-06	0	0	0
1.02001e-06	0	0	0
1.02797e-06	0	0	0
1.06946e-06	0	0	0
1.09687e-06	0	0	0
1.10714e-06	0	0	0
1.11231e-06	0	0	0
1.1456e-06	0	0	0
1.19952e-06	0	0	0
1.22458e-06	0	0	0
1.2247e-06	0	0	0
1.25596e-06	0	0	0
1.27263e-06	0	0	0
1.35765e-06	0	0	0
1.39963e-06	0	0	0
1.49936e-06	0	0	0
1.57472e-06	0	0	0
1.58585e-06	0	0	0
1.59574e-06	0	0	0
1.60622e-06	0	0	0
1.63835e-06	0	0	0
1.64687e-06	0	0	0
1.6655e-06	0	0	0
1.68142e-06	0	0	0
1.78471e-06	0	0	0
1.79492e-06	0	0	0
1.85432e-06	0	0	0
1.9029e-06	0	0	0
1.90921e-06	0	0	0
1.95985e-06	0	0	0
1.99101e-06	0	0	0
1.99775e-06	0	0	0
2.00448e-06	0	0	0
2.02003e-06	0	0	0
2.04034e-06	0	0	0
2.04408e-06	0	0	0
2.05534e-06	0	0	0
2.06853e-06	0	0	0
2.12906e-06	0	0	0
2.13344e-06	0	0	0
2.13965e-06	0	0	0
2.18928e-06	0	0	0
2.21595e-06	0	0	0
2.22588e-06	0	0	0
2.27625e-06	0	0	0
2.28041e-06	0	0	0
2.28145e-06	0	0	0
2.28538e-06	0	0	0
2.31356e-06	0	0	0
2.32131e-06	0	0	0
2.32898e-06	0	0	0
2.33069e-06	0	0	0
2.35072e-06	0	0	0
2.35679e-06	0	0	0
2.38408e-06	0	0	0
2.4816e-06	0	0	0
2.48961e-06	0	0	0
2.50562e-06	0	0	0
2.55022e-06	0	0	0
2.55373e-06	0	0	0
2.56364e-06	0	0	0
2.5952e-06	0	0	0
2.59981e-06	0	0	0
2.60439e-06	0	0	0
2.64331e-06	0	0	0
2.64952e-06	0	0	0
2.7097e-06	0	0	0
2.71433e-06	0	0	0
2.7204e-06	0	0	0
2.76632e-06	0	0	0
2.77252e-06	0	0	0
2.80471e-06	0	0	0
2.82161e-06	0	0	0
2.8294e-06	0	0	0
2.82965e-06	0	0	0
2.89986e-06	0	0	0
2.90558e-06	0	0	0
2.93107e-06	0	0	0
2.95389e-06	0	0	0
2.98571e-06	0	0	0
3.00399e-06	0	0	0
3.05532e-06	0	0	0
3.06833e-06	0	0	0
3.09437e-06	0	0	0
3.09579e-06	0	0	0
3.10303e-06	0	0	0
3.11423e-06	0	0	0
3.13481e-06	0	0	0
3.15145e-06	0	0	0
3.15414e-06	0	0	0
3.16209e-06	0	0	0
3.1755e-06	0	0	0
3.24094e-06	0	0	0
3.27581e-06	0	0	0
3.29338e-06	0	0	0
3.31991e-06	0	0	0
3.40465e-06	0	0	0
3.43004e-06	0	0	0
3.46477e-06	0	0	0
