6.000000000000002, 46.57342657342657
5.803278688524593, 44.05594405594406
5.704918032786887, 43.63636363636364
9.344262295081968, 42.7972027972028
11.40983606557377, 43.63636363636364
13.278688524590166, 40.27972027972028
13.57377049180328, 43.21678321678321
13.868852459016399, 43.84615384615385
15.245901639344265, 50.13986013986015
14.852459016393446, 46.99300699300699
14.95081967213115, 46.363636363636374
15.836065573770494, 44.47552447552448
15.245901639344265, 41.11888111888112
15.245901639344265, 42.37762237762237
15.049180327868854, 42.7972027972028
14.95081967213115, 42.167832167832174
14.852459016393446, 40.6993006993007
17.213114754098363, 43.63636363636364
17.70491803278689, 44.47552447552448
19.081967213114762, 43.006993006993014
20.557377049180335, 41.74825174825175
20.557377049180335, 38.39160839160839
20.459016393442624, 39.02097902097902
16.622950819672134, 39.86013986013986
24.590163934426236, 39.44055944055944
24.29508196721312, 41.11888111888112
21.14754098360656, 33.98601398601399
16.13114754098361, 36.08391608391608
24.19672131147541, 31.468531468531467
24.68852459016394, 32.72727272727273
10.7,   34.1
